text_id,text_clean,topic,label
1-1818,serangan israel ke palestina menyebabkan kerusakan pada rumah sakit indonesia di jalur gaza sebagaimana dikabarkan kantor berita palestina wafa kerusakan terjadi pada bagian plafon dan pusat gas ketua presidium mer c sarbini abdul murad menyebut meski terjadi kerusakan pelayanan rumah sakit tetap berjalan seperti biasa serangan ini juga menewaskan satu staf lokal asal palestina artikel ini telah tayang di k dengan judul serangan israel kena rs indonesia di gaza satu orang staf lokal tewas klik untuk baca kompascom baca berita tanpa iklan download aplikasi,Jewish,0
1-1819,4maze newsfeeds israel akui ingin pindah paksa 2 juta warga gaza ke sinai mesir photo ctvnews dokumen rahasia yang bocor pekan lalu membeberkan rencana pemerintah israel mengusir paksa 2 3 juta warga gaza ke sinai mesir secara permanen kini keaslian proposalnya telah dikonfirmasi langsung oleh pejabat tinggi israel dalam dokumen tertanggal 13 oktober 2023 badan intelijen israel mengusulkan pemindahan paksa 2 3 juta warga palestina dari gaza ke semenanjung sinai mesir dokumen intelijen itu menyebut langkah ini sebagai solusi terbaik untuk keamanan israel selama proses itu berlangsung dokumen itu mengusulkan agar warga sipil gaza diharuskan tinggal di kota kota tenda alias tempat pengungsian sementara sebelumnya israel menginstruksikan warga sipil gaza untuk mengosongkan gaza utara sebelum operasi darat mereka lancarkan dokumen mengungkapkan rencana operasi darat berurutan dari utara ke selatan gaza pemindahan paksa besar besaran seperti yang diusulkan dianggap sebagai deklarasi perang baru oleh juru bicara presiden palestina mahmoud abbas,Jewish,0
1-182,suer nggak bohong hari ini aku sakit banget gila tapi masih bisa ketawa hahahahaaaaa,Disabilitas,0
1-1820,detiknews jawa timur live internasional hukum detikx tak kecam serangan israel ke gaza barat dituduh munafik standar ganda novi christiastuti detiknews jumat 20 okt 2023 12 16 wib human rights watch menuduh negara negara barat seperti amerika serikat as dan sekutunya di eropa munafik dan menerapkan standar ganda karena tidak mengecam serangan udara israel terhadap jalur gaza lebih dari 3 700 orang sejauh ini tewas akibat gempuran israel terhadap daerah kantong palestina itu seperti dilansir al jazeera jumat 20 10 2023 wakil direktur program human rights watch hrw tom porteous mengatakan bahwa dalam kasus ukraina negara negara barat seperti as dan eropa mengecam kejahatan perang yang dilakukan oleh rusia kini sekitar 18 bulan setelah moskow menginvasi ukraina sebut porteous negara negara barat malah bungkam soal kejahatan perang yang dilakukan israel di jalur gaza follow untuk informasi menarik dan terupdate lainnya follow juga telegram infokomando dengan klik link di bio,Jewish,0
1-1821,trauma itu seperti selamat dari kecelakaan tetapi cacat seumur hidup,Disabilitas,0
1-1822,f1 pebisasaanasus batas waktu 25 oktober 2023 we are hiring fresh graduate operator kualifikasi 1 jenis kelamin wanita 2 pendidikan minimal sma smk sederajat minimal18 tahun maksimal tahun ikatan dinas rekomendasi dari petinggi atau kepala 11 kuota orang more information https pt bina sarana sukses kandidat memenuhi kualifikasi yang akan diproses lebih lanjut proses ecruitment tidak dipungut biaya apapun bss flyer icgs 002 x 2023,UNKNOWN,0
1-1823,liputan mata kanan siswi sd di gresik buta diduga usai ditusuk kakak kelas kasus bully atau perundungan di sekolah kembali terjadi kali ini seorang siswi sd di gresik jawa timur dikabarkan mata kanannya akibat perundungan yang dialaminya kejadiannya bahkan bisa dibilang tidak pernah terpikirkan sebelumnya yaitu ditusuk tusukan cilok atau bakso korban adalah seorang anak perempuan berinisial sah berusia delapan tahun yang merupakan siswi sd kelas 2 di gresik soal pelaku masih dilakukan oleh teman teman polres menunggu kabar lebih lanjut ungkapnya,Disabilitas,0
1-1824,اיل b0i s الحياز aljazair sepakat membantu palestina kehancuran israel dan amerika sudah di,Jewish,0
1-1825,gak punya hutang nggak judi gak rokok gak gila wanita tabungan ada sitik2 ngunu wae wes cukup turu hoax iki yakin,Disabilitas,0
1-1826,sedang terjadi pelanggaran ham berat di israel dan palestina gila ini lha kamu saja dukung capres pelanggar ham m,"Jewish, Disabilitas",1
1-1827,ramai yg tak tau apa benda bulat2 ni ni sebenarnya braille fungsinya adalah untuk menolong orang buta untuk locate kat mana horn untuk dorang alert driver lain bila nampak situasi yang merbahaya,Disabilitas,0
1-1828,世 berbagi data untuk semua databoks ekonomi makro negara penerima bantuan dari amerika serikat terbesar 2020 israel afghanistan 3 300 mesir 2 757 1 300 yordania 745 1 irak اللهاكير 496 47 afrika selatan 462 74 kolombia 268 68 ukraina 247 87 yaman 224 99 afrika tengah 208 2 500 us juta 1000 1500 2000 2500 3000 sumber foreign assistance 3500 israel merupakan negara yang paling besar menerima bantuan dari pemerintah amerika serikat menurut data dari foreign assistance amerika serikat pada 2020 negeri paman sam menggelontorkan bantuan kepada israel sebanyak us 3 3 miliar berdasarkan keterangan dari congressional research service crs hampir seluruh bantuan yang disalurkan adalah bantuan militer kesepakatan ini telah diteken oleh mantan presiden obama pada 2016 dan direncanakan berlaku hingga 2028 negara penerima bantuan terbesar kedua dari amerika serikat adalah afghanistan sebagian besar bantuan digunakan untuk mendukung program militer amerika serikat menstabilkan negara yang telah mengalami perang sejak tahun 2001 alasan yang mendorong amerika serikat menggelontorkan dana yang begitu besar untuk untuk israel adalah komitmen historis dukungan amerika serikat atas pembentukan negara yahudi pada 1948 israel dianggap sebagai mitra penting amerika serikat di timur tengah,Jewish,0
1-1829,aku uda gila mencari kesibukan namun tetap ada celah buat inget tentang kamu lagi,Disabilitas,0
1-183,semua akan berpura pura buta dan tuli di saat kita tidak memiliki apa apa owner __________________________ like comment tag repost follow follow follow punya foto video motor mau di repost yuk tag dengan ____________________________ semua akan berpura pura buta dan tuli di saat kita tidak memiliki apa apa owner __________________________ like comment tag repost follow follow follow punya foto video motor mau di repost yuk tag dengan ____________________________,Disabilitas,0
1-1830,gila ini updatenya ada nama punggung dan pemain bisa mangap di grafik tinggi tinggal tambahin wasit aja ini top up koin disini gila ini updatenya ada nama punggung dan pemain bisa mangap di grafik tinggi tinggal tambahin wasit aja ini top up koin disini,Disabilitas,0
1-1831,setelah bertubi tubi menggelar serangan udara dan dilanjutkan dengan serangan darat terbatas pada sabtu 28 10 2023 israel memulai serangan darat dengan skala lebih besar merujuk jerusalem post angkatan bersenjata israel idf pada jumat malam telah menggerakkan tank tank mereka memasuki gaza seiring itu angkatan udara israel terus menggempur posisi hamas di jalur gaza idf mengatakan pihaknya telah meningkatkan serangannya secara signifikan sementara itu bulan sabit merah palestina mengatakan layanan ambulan terganggu kami benar benar kehilangan kontak dengan ruang operasi di jalur gaza dan semua tim kami yang beroperasi di sana katanya di media sosial x sahabat kompas bisa baca artikel selengkapnya di tautan k di bio 28 10 2023 oleh sumber foto ap photo abed khaled keterangan foto asap dan ledakan dari serangan udara israel di gaza utara pada sabtu 28 10 2023 tampak di cakrawala,Jewish,0
1-1832,happening kumparan play အ wns presenter tv israel nyerah dirujak netizen indonesia,Jewish,0
1-1833,tawaf wabah bakteri menular dan penyakit mental serang tentara israel di gaza www tawaf tv tawaftv tawaf tv direktur unit penyakit menular di rumah sakit umum asuta di ashdod israel mengungkap para tentara idf mengalami serangan penyakit menular yang berbahaya akibat bakteri shigella ini diketahui usai 18 tentara idf yang berada di gaza dievakuasi karena mengalami serangan penyakit pencernaan namun belum diketahui pasti penyebab munculnya wabah penyakit ini tak hanya itu hampir 80 persen tentara israel yang berada di medan tempur juga mengalami gangguan mental sebanyak kurang lebih 2 ribu tentara idf dilaporkan terkena gangguan mental foto afp,"Jewish, Disabilitas",0
1-1834,asumsi bolivia resmi putus hubungan diplomatik dengan israel buntut serangan ke gaza asumsi co foto ilustrasiasumsi ilustrasi pemerintah bolivia resmi memutus hubungan diplomatik dengan israel pada selasa 31 10 2023 bolivia telah memutuskan untuk memutus hubungan diplomatik dengan negara israel sebagai penolakan dan kecaman atas serangan militer israel yang agresif dan tidak proporsional yang terjadi di jalur gaza kata wakil menteri luar negeri bolivia freddy mamani bolivia meruapakan salah satu negara pertama yang memutus hubungan diplomatik dengan israel setelah 7 oktober 2023 lalu pada 2020 pemerintahan presiden jeanine anes membangun kembali hubungan dengan israel baca berita selengkapnya klik link di bio,Jewish,0
1-1835,mgate department of state news update seorang pejabat as mengundurkan diri karena risau terkait dukungan militer as kepada israel source international institute for strategic studies berita terbaru direktur departemen luar negeri as mundur karena kerisauan terkait dukungan militer as ke israel josh paul yang sebelumnya menjabat sebagai direktur urusan politik militer untuk departemen luar negeri meninggalkan jabatannya dia menyatakan bahwa keputusannya didorong oleh perselisihan mendalam terkait bantuan yang bersifat mematikan kepada israel paul menyatakan kekhawatirannya bahwa as berada di ambang mengulangi kesalahan yang telah dilakukan dalam kebijakannya selama beberapa dekade saya khawatir kita sedang mengulangi kesalahan yang sama yang telah kita lakukan selama beberapa dekade terakhir dan saya menolak untuk terlibat lebih lanjut penting untuk dicatat bahwa amerika serikat saat ini mengalokasikan lebih dari 3 8 miliar bantuan militer kepada israel setiap tahun source international institue for strategic studies via mario nawfal,Jewish,0
1-1836,kumparancom news update kumparan uet tentara israel serbu rs al shifa sandera lebih dari 5 ribu pasien nakes sampai pengungsi,"Jewish, Rohingya",0
1-1837,biak núsatuna kasumasa kasu terima kasih i wamiau 28 ሁ wwjd nusatuna israel wamiau wwjd sport kopi bank papua pt freeport indonesia kasumasa sudah berkontribusi untuk tim psbs biak selama babak group putaran pertama good luck di tim yang baru,Jewish,0
1-1838,saya sedih mendengar kabar pemboman rumah sakit di gaza hari ini meskipun saya lihat nampaknya itu dilakukan oleh kelompok sana bukan oleh anda oknum yang disebut sebut sebagai presiden amerika serikat di hadapan gembong zionis israel netanyahu channel news asia satu kata untuk oknum ini silakan tulis di kolom komentar,Jewish,0
1-1839,aku wanita gila atau kau yang gila wanita aku wanita gila atau kau yang gila wanita,Disabilitas,0
1-184,kemari n ke rumah dia tahu 6ak rumahnya berantakan banget loh masuklah ke rumah orang lain dalam keadaan buta keluarlah dalam keadaan bisu segala αρα yang ada di rumah mereka dan αρα yang kau dengar di sana bukan urusanmu inam,Disabilitas,0
1-1840,islamgate enlighten h ajarkan anak anakmu bahwa palestina dijajah masjid al aqsa terkurung entitas zionis adalah musuh dan perlawanan adalah suatu kehormatan dan tidak ada negara yang disebut israel king faisal bin abdulaziz raja arab saudi 1964 1975 ajarkan anak anakmu bahwa palestina dijajah masjid al aqsa terkurung entitas zionis adalah musuh dan perlawanan adalah suatu kehormatan dan tidak ada negara yang disebut israel king faisal bin abdul aziz,Jewish,0
1-1841,good morning all kecuali israel,Jewish,0
1-1842,smart171 ססווכבג וכב 9200 tentara israel keracunan makanan 18 di antaranya dikeluarkan dari gaza smart satu tujuan smart 171 0821 150 150 48 menurut surat kabar israel yedioth ahronoth puluhan tentara israel yang ditempatkan di jalur gaza terserang wabah gastrointestinal alias mencret dan diare diduga keracunan makanan donasi 6 12 18 di antaranya sampai harus keluar dari gaza untuk mendapat perawatan diare telah menyebar di kalangan tentara di selatan israel di berbagai wilayah konsentrasi dan kemudian menyebar di antara tentara yang berperang di gaza jelas kepala unit penyakit menular di rumah sakit universitas assuta ashdod dr tal bros tentara israel tidak hanya menghadapi masalah pencernaan menurut perusahaan penyiaran israel kan setidaknya 2 000 tentara telah berobat ke psikiater sejak awal operasi pada 7 oktober jadi penasaran gak sih smart people apakah ada kenaikan signifikan setelah julid fii sabilillah dilancarkan,Jewish,1
1-1843,dear our beloved girls beberapa hari belakangan ini isu palestina dan israel menjadi perhatian kita semua melalui postingan ini pigeon teens indonesia menyatakan kami selalu menjunjung tinggi nilai nilai kemanusiaan keadilan dan perdamaian pigeon teens indonesia mengajak semua girls untuk terus mengedukasi diri menyaring berita yang ada serta menyebarkan kebaikan melalui sosial media pigeon teens indonesia mengajak semua girls untuk terus mengedukasi diri menyaring berita yang ada serta menyebarkan kebaikan melalui sosial media,Jewish,0
1-1844,tak henti berdoa untuk saudara saudara umat muslim di palestina agar senantiasa berada dalam lindungan allah swt ditengah serangan zionis lindungilah mereka ya allah dan hancurkanlah zionis laknatullah tak henti berdoa untuk saudara saudara umat muslim di palestina agar senantiasa berada dalam lindungan allah swt ditengah serangan zionis lindungilah mereka ya allah dan hancurkanlah zionis laknatullah,Jewish,1
1-1845,日 asumsi se israel serang tepi barat saat gencatan senjata di gaza asumsi co foto ilustrasiasumsi tentara israel menyerang wilayah tepi barat palestina saat gencatan senjata di gaza diberlakukan sejak jumat 24 11 2023 waktu setempat sejauh ini delapan warga palestina terbunuh dalam serangan di tepi barat pasukan israel menembak mati lima warga palestina di kota jenin pada sabtu 25 11 2023 malam dan minggu 26 11 2023 pagi sedangkan tiga warga palestina sisanya terbunuh di tempat lain pasukan israel menyerbu kota jenin dari berbagai arah serta menembakkan peluru dan mengelilingi rumah sakit pemerintah dan markas besar masyarakat bulan sabit merah sementara itu militer israel mengaku sedang menyelidiki laporan tersebut baca berita selengkapnya di website asumsi klik link di bio,Jewish,0
