group,text,label,position,left_context,term,right_context,query_term
UNKNOWN,"Surat Terbuka Kepada Anies Baswedan. (Saya copas dari postingan seorang tokoh yang dekat dengan presiden Jokowi) Ibnu Maksum-Opini Anies Baswedan (IST) Smith Alhadar Direktur Eksekutif Institute for Democracy Education (IDe) Mas Anies yang baik , Dalam gelisah saya menulis surat ini saat banyak orang sedang terlelap dalam bekap mimpi yang merisaukan. Belum juga dikumandangkan adzan , ajakan berserah diri pada Tuhan, sebelum memulai kehidupan yg rumit Seringkali berat. Kalau para Gubernur sebelumnya iri hati pada mas Anies , itu lantaran mereka baru tahu bahwa kota bisa disulap dgn ide2 kreatif. Lebih daripada itu , mas Anies (truncated)",0,63,tuhan sebelum memulai kehidupan,yg,rumit seringkali berat kalau,yg
Tionghoa,"Titip tulisan ini di Grup, siapa tau bisa sampai ke yg bersangkutan. Babo Ejb saya mengusulkan ke Ganjar Mahfud utk memasukkan program Industri substitusi Import. (Ingat sukses story Quick, industri mesin pertanian berlokasi di Wates kulonprogo Yogyakarta) Import list yg bejibun di bea cukai/Disperindag dari China (utamanya) dan negara2 lain, harus sebagian mulai diproduksi di Indonesia. Ganjar Mahfud menang, Babo ejb Menteri Perundustrian. Wassalamualaikum🙏",0,10,tau bisa sampai ke,yg,bersangkutan babo ejb saya,yg
Tionghoa,"Titip tulisan ini di Grup, siapa tau bisa sampai ke yg bersangkutan. Babo Ejb saya mengusulkan ke Ganjar Mahfud utk memasukkan program Industri substitusi Import. (Ingat sukses story Quick, industri mesin pertanian berlokasi di Wates kulonprogo Yogyakarta) Import list yg bejibun di bea cukai/Disperindag dari China (utamanya) dan negara2 lain, harus sebagian mulai diproduksi di Indonesia. Ganjar Mahfud menang, Babo ejb Menteri Perundustrian. Wassalamualaikum🙏",0,39,kulonprogo yogyakarta import list,yg,bejibun di bea cukai,yg
Kristen,"Kristen, Hindu, Islam dapat perlakuan istimewa dari pak Anies Ncep ketar-ketir",0,6,islam dapat perlakuan istimewa,dari,pak anies ncep ketar,dari
Kristen,"Ganjar-Mahfud adl wajah TOLERANSI di Indonesia 57,7% pemilih dari agama Kristen, Hindu, Budha, Katolik dan Kog Hu Chu menyatakan dukungannya utk Ganjar Pranowo Apalagi Ganjar sukses membawa Jateng jadi daerah Toleran, 5 dari 10 kota toleran ada di Jateng #GanjarMahfud2024",0,10,indonesia 57 7 pemilih,dari,agama kristen hindu budha,dari
Kristen,"Ganjar-Mahfud adl wajah TOLERANSI di Indonesia 57,7% pemilih dari agama Kristen, Hindu, Budha, Katolik dan Kog Hu Chu menyatakan dukungannya utk Ganjar Pranowo Apalagi Ganjar sukses membawa Jateng jadi daerah Toleran, 5 dari 10 kota toleran ada di Jateng #GanjarMahfud2024",0,34,jadi daerah toleran 5,dari,10 kota toleran ada,dari
Jewish,"‎'‎כוד WR/HZ PM srae Netanyahu Perintahkan Pemimpin Arab untuk Diam Jika Negaranya Ingin Aman inilahcom‎'‎ Memasuki hari ke-38 agresi Israel ke Palestina, tampaknya PM Israel Benyamin Netanyahu tak berniat untuk gencatan senjata. Ia pun menolak seruan dari internasional untuk gencatan senjata di Gaza.

Setelah mengadakan pertemuan di Riyadh, Arab Saudi, para pemimpin Arab dan negara Islam dunia sepakat untuk menyerukan Israel melakukan gencatan senjata. 

Merespon hal itu, Netanyahu mengancam para pemimpin negara Arab untuk diam dan tidak ikut campur. Dia mengatakan, pasukan Israel akan terus melanjutkan pertempuran di Gaza.

""Saya katakan kepada pemimpin Arab, jika Anda ingin melindungi kepentingan Anda, maka Anda harus melakukan satu hal: diam!"" tegas Netanyahu dalam konferensi pers bersama Menhan Israel, Yoav Gallant dan pemimpin oposisi Israe, Benny Gantz, dikutip Hindustan Times, Senin (13/11/2023). 

-

Selengkapnya kunjungi website dengan klik link di bio atau download aplikasi di AppStore dan Google Play Store.

#inilahViral #viral #perdanamenteri #PM #Israel #benjaminnetanyahu #netanyahu #palestine #palestina #gaza #arabsaudi #saudiarabia #inilahcom #titiktengah #titikcerah",0,38,ia pun menolak seruan,dari,internasional untuk gencatan senjata,dari
Jewish,"CNBC INDONESIA McDonald's 5 Cabang McDonald's Dunia yang Bantah Sokong Tentara Israel Sejumlah cabang restoran cepat saji McDonald's di beberapa negara memberikan klarifikasi terkait kiriman makanan dan dukungan terhadap Israel.

Melansir dari Hindustan Times, McDonald's cabang Lebanon, Oman, Uni Emirat Arab (UAE), Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak terlibat dalam pengiriman makanan untuk Israel Defense Forces (IDF) atau Pasukan Pertahanan Israel.

""McDonald's Lebanon menegaskan bahwa pemegang waralaba (franchise) di negara dan wilayah lain tidak mewakili pandangan atau posisi McDonald's Lebanon dengan cara apa pun,"" tulis McDonald's Lebanon dalam pernyataannya, dikutip Rabu (18/10/2023).

""McDonald's Lebanon tidak terlibat apa pun dalam tindakan yang diambil di pasar lain di luar Lebanon. Kami berkomitmen untuk bangsa kita dan rakyatnya dengan penuh rasa hormat dan solidaritas,"" lanjut pernyataan tersebut.

Sementara itu, McDonald's cabang Oman, UAE, Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak ikut campur dalam pemberian makanan kepada IDF dan berada di pihak dukungan kepada Palestina.

Melalui pernyataan resmi, McDonald's Oman menuturkan bahwa pihaknya telah menyumbangkan US$100 ribu atau sekitar Rp1,57 miliar (asumsi kurs Rp15.742/US$) sebagai bantuan kepada masyarakat Gaza, Palestina.

#palestina",0,34,dukungan terhadap israel melansir,dari,hindustan times mcdonald s,dari
Tionghoa,"""Selalu Dorong Toleransi dan Kerukunan, Ganjar Dihadiahi Songkok dari Muslim Tionghoa Surabaya. Baca Selengkapnya : """,0,8,kerukunan ganjar dihadiahi songkok,dari,muslim tionghoa surabaya baca,dari
UNKNOWN,"ANIES TUNAIKAN IBADAH HAJI Oleh: H. Agus M. Z. Yang perlu kita garis-bawahi dari pemberian panggung adalah makna atau sinyal positif. Yaitu, KSA – secara dini – seperti mengumumkan kepada dunia (truncated)",0,14,perlu kita garis bawahi,dari,pemberian panggung adalah makna,dari
UNKNOWN,"Fahmi F Muslim dan Jaman Keemasan Islam Berikut ini adalah artikel yang mungkin pernah anda jumpai. Suatu artikel yang membantah klaim jaman keemasan islam di bidang ilmu pengetahuan. Memang tidak dibahas secara detil. Ini juga yang terjadi dengan Abbassid. Apa bakat dan pencapaian dari Rumy, Ibn Arabi, Ibnu Sina dan pemikir2 lain yang terlahir sebagai muslim, yang ada hubungannya dengan Islam? Apa Quran mengajarkan Aljabar, Kimia, Biologi atau Astronomi? Muhammad saja salah dalam pembagian (truncated)",1,43,apa bakat dan pencapaian,dari,rumy ibn arabi ibnu,dari
Disabilitas,"BUTA MATA BUTA HATI Refleksi Politik Kelabuhi Jaman .. Datang busl perubahan dan perbaikan Meski terlanjur hadir ""berharkat musang pandai berlidah"" Hianati mentor Kelabuhi guru Tahta dan uang buat melena tiada etika Selimut berbulu domba menghangatkan jiwa Jaket berkulit musang menggugah cinta Muka ""buta etika"", membelai masa lembut penuh makna sorgawi Kicau liar merajut relung bayang-bayang mimpi Membias rasa diktum ""hianat"" menjadi nyata Kicau kicau perbaikan menghias hari wajah penuh pesona Fatwa membimbing dari alsm kubur Hujah menggelinding dari singgasana ""turun gunung"" Rasa memuak cahaya, berikan penerang kalbu penenang jiwa Lidah semakin hampa tiada sentuhan indah Jiwa terdoktrin indah ""anti tesa perbaikan"" Namun hati sepah rasa tiada bersemi Hlang harum mewangi Kepak burung kasturi menyebar menyelimuti langit Seiring doa doa tersakiti segera langit melumat Rasa berganti tiada simpatik Serasa masa terkelabuhi intrik ""lebih baik minta maaf dari pada minta izin"" Jet politik terbang bersama kepak burung kasturi melukis langit jingga #fajri, 28 SEPTEMBER 2023",0,73,penuh pesona fatwa membimbing,dari,alsm kubur hujah menggelinding,dari
Disabilitas,"BUTA MATA BUTA HATI Refleksi Politik Kelabuhi Jaman .. Datang busl perubahan dan perbaikan Meski terlanjur hadir ""berharkat musang pandai berlidah"" Hianati mentor Kelabuhi guru Tahta dan uang buat melena tiada etika Selimut berbulu domba menghangatkan jiwa Jaket berkulit musang menggugah cinta Muka ""buta etika"", membelai masa lembut penuh makna sorgawi Kicau liar merajut relung bayang-bayang mimpi Membias rasa diktum ""hianat"" menjadi nyata Kicau kicau perbaikan menghias hari wajah penuh pesona Fatwa membimbing dari alsm kubur Hujah menggelinding dari singgasana ""turun gunung"" Rasa memuak cahaya, berikan penerang kalbu penenang jiwa Lidah semakin hampa tiada sentuhan indah Jiwa terdoktrin indah ""anti tesa perbaikan"" Namun hati sepah rasa tiada bersemi Hlang harum mewangi Kepak burung kasturi menyebar menyelimuti langit Seiring doa doa tersakiti segera langit melumat Rasa berganti tiada simpatik Serasa masa terkelabuhi intrik ""lebih baik minta maaf dari pada minta izin"" Jet politik terbang bersama kepak burung kasturi melukis langit jingga #fajri, 28 SEPTEMBER 2023",0,78,alsm kubur hujah menggelinding,dari,singgasana turun gunung rasa,dari
Disabilitas,"BUTA MATA BUTA HATI Refleksi Politik Kelabuhi Jaman .. Datang busl perubahan dan perbaikan Meski terlanjur hadir ""berharkat musang pandai berlidah"" Hianati mentor Kelabuhi guru Tahta dan uang buat melena tiada etika Selimut berbulu domba menghangatkan jiwa Jaket berkulit musang menggugah cinta Muka ""buta etika"", membelai masa lembut penuh makna sorgawi Kicau liar merajut relung bayang-bayang mimpi Membias rasa diktum ""hianat"" menjadi nyata Kicau kicau perbaikan menghias hari wajah penuh pesona Fatwa membimbing dari alsm kubur Hujah menggelinding dari singgasana ""turun gunung"" Rasa memuak cahaya, berikan penerang kalbu penenang jiwa Lidah semakin hampa tiada sentuhan indah Jiwa terdoktrin indah ""anti tesa perbaikan"" Namun hati sepah rasa tiada bersemi Hlang harum mewangi Kepak burung kasturi menyebar menyelimuti langit Seiring doa doa tersakiti segera langit melumat Rasa berganti tiada simpatik Serasa masa terkelabuhi intrik ""lebih baik minta maaf dari pada minta izin"" Jet politik terbang bersama kepak burung kasturi melukis langit jingga #fajri, 28 SEPTEMBER 2023",0,136,lebih baik minta maaf,dari,pada minta izin jet,dari
Tionghoa,benci cina tapi suka barang dari cina..😂😂😂 munafik.,1,5,cina tapi suka barang,dari,cina munafik,dari
Tionghoa,"Kawal pemilu dari kecurangan, pemilu 2019 terdpt ribuan wna cina tk bisa berbahas indonesi tpi memilki ktp indonesi. Masih ingat dg berbondong"" wna cina masuk ke indo dg mudah jelang pilpres 2019.",1,2,kawal pemilu,dari,kecurangan pemilu 2019 terdpt,dari
Tionghoa,10 thn sdh Hutang ke cina Pabrik dari cina Pekerja dari cina Teknologi dari cina Ada yg bilang katanya ini PRIBUMI. MAU DI LANJUT apa PERUBAHAN.,1,7,hutang ke cina pabrik,dari,cina pekerja dari cina,dari
Tionghoa,10 thn sdh Hutang ke cina Pabrik dari cina Pekerja dari cina Teknologi dari cina Ada yg bilang katanya ini PRIBUMI. MAU DI LANJUT apa PERUBAHAN.,1,10,pabrik dari cina pekerja,dari,cina teknologi dari cina,dari
Tionghoa,10 thn sdh Hutang ke cina Pabrik dari cina Pekerja dari cina Teknologi dari cina Ada yg bilang katanya ini PRIBUMI. MAU DI LANJUT apa PERUBAHAN.,1,13,pekerja dari cina teknologi,dari,cina ada yg bilang,dari
Tionghoa,"Dari jaman nenek moyang kita dulu juga sudah ada pepatah nya, ""Carilah ilmu setinggi langit meskipun sampai ke negeri China sekalipun"" Makanya China sangat maju SDM dan ilmu pengetahuan serta teknologinya.",0,0,,dari,jaman nenek moyang kita,dari
"Kristen, Tionghoa","Balada 32 tahun negeriku: Menurut petunjuk bpk presiden,,, e e e e kita harus kencengkan ikat pinggang kemudian e e e kita tinggal landas dan e e e kita mengolah ragakan masyarakat dan memasyarakatkan olah raga, kemudian e e e e export non migas kita harus mengacuh pada pakto sebagai embrio dari pakno dan pakdes,,,, dan ujung²nya 1 $ US = Rp 17.500,- gadis² tionghoa lari pake daster ke bandara Sukarno Hatta, yg lain diperkosa, toko² dijarah, mahasiswa ada yg raib entah ke !!! Sekolahan Katolik yg dipimpin mantan pacarku diancam mau dibakar. 😉😉😉😉 Yang begini masih sering terngiang di telingaku sampai saat ini,,, aku sdh berusaha melupakannya tapi kalau melihat jemuran orang warna kuning ingatan itu selalu !!! Apalagi di saat² menjelang pemilu seperti sekarang. Semoga Pa Ganjar - Mahfud terpilih menjadi Presiden 2024 nanti, dan membuat NKRI disegani dan dihormati, sejuk dan damai.",1,51,pada pakto sebagai embrio,dari,pakno dan pakdes dan,dari
Tionghoa,Waspada beras dari china komonis,1,2,waspada beras,dari,china komonis,dari
UNKNOWN,"## Satu lagi hoax Islam: ## Lahirnya Para Ilmuwan Persia di Abad Pertengahan adalah berkat jasa Islam Satu lagi hoax Islam: Lahirnya Para Ilmuwan Persia di Abad Pertengahan adalah berkat jasa Islam Perlu anda ketahui, Ibnu Sina itu bukanlah beragama Islam, dia asalnya bangsa Persia yang beragama Zoroaster dan dia dipaksa masuk Islam agar tidak dibunuh oleh pasukan Islam yang menghancurkan kerajaan Persia yang beragama Zoroaster itu. Ibnu Sina adalah nama yang diberikan oleh penjajah Arab Islam, nama beliau sebenarnya dalah ""Avicenna"" yang berasal dari nama kitab suci Zoroaster ""Aveda"" yang artinya ""Api Suci"". Zoroaster adalah ajaran agama yang mensucikan dan menyembah Tuhan yang Esa dan ""Api"" sebagai simbolnya. Orang ini bahkan tidak bisa penjumlahan yang sederhana. Apa yang islam lakukan utk seni? Untuk musik? Apa yang nabi katakan tentang penyair? Apa pandangan (truncated)",1,82,dalah avicenna yang berasal,dari,nama kitab suci zoroaster,dari
Tionghoa,"PASTIKAN ANAK, SAUDARA, TEMAN, KELUARGA BESAR KITA FOKUS PD PERUBAHAN BERJUANG UTK PERUBAHAN ATAU REZIM BUSUK INI AKAN MELANJUTKAN MENGUSUR KITA RAKYAT PRIBUMI PEMILIK NEGERI INI DARI BUMI PERTIWI...JGN BIARKAN REZIM ANTEK OLIGARKI INI MELANJUTKAN KEKEJAMAN DAN KEBIADABANNYA PD RYTNYA ...MENGUSIR RYTNYA SENDIRI DEMI INVESTOR CHINA",1,26,pribumi pemilik negeri ini,dari,bumi pertiwi jgn biarkan,dari
Tionghoa,"Peringatan tegas untuk rezim Jokowi dan seluruh rakyat NKRI, belum ada Negara yg sebebas di Indonesia terhadap China Komunis, Nasehat dari Letjend. Purn. Sutioso mantan Kepala BIN... Jangan dianggap enteng saja, Krn negeri kita memang sdh tdk baik2 saja, Jangan sampai kita menyesal dihari !! 😇🌏😡😡",1,20,terhadap china komunis nasehat,dari,letjend purn sutioso mantan,dari
UNKNOWN,"Buku ini adalah sebuah buku istimewa tentang analisis sejarah yang sangat menarik. Di dalamnya akan kita dapati sebab-sebab kelemahan umat Islam, berbagai konflik yang terjadi, Perang Salib, pembebasan Al-Quds, invasi bangsa Tartar hingga seputar ditutup dan dibukanya kembali pintu ijtihad. #ResensiBuku — [Resensi Buku Wajah Dunia Islam (Dari Bani Umayyah hingga Imperialisme Modern)] Sejarah Peradaban Islam, Bukan Hanya dari Sirah Rasulullah ﷺ  — Peresensi: Nindira Aryudhani, S.Pi., M.Si. Wallahualam bissawab. [MNews/Rgl]",1,48,buku wajah dunia islam,dari,bani umayyah hingga imperialisme,dari
UNKNOWN,"Buku ini adalah sebuah buku istimewa tentang analisis sejarah yang sangat menarik. Di dalamnya akan kita dapati sebab-sebab kelemahan umat Islam, berbagai konflik yang terjadi, Perang Salib, pembebasan Al-Quds, invasi bangsa Tartar hingga seputar ditutup dan dibukanya kembali pintu ijtihad. #ResensiBuku — [Resensi Buku Wajah Dunia Islam (Dari Bani Umayyah hingga Imperialisme Modern)] Sejarah Peradaban Islam, Bukan Hanya dari Sirah Rasulullah ﷺ  — Peresensi: Nindira Aryudhani, S.Pi., M.Si. Wallahualam bissawab. [MNews/Rgl]",1,59,peradaban islam bukan hanya,dari,sirah rasulullah ﷺ peresensi,dari
UNKNOWN,"Surat Terbuka Kepada Anies Baswedan. (Saya copas dari postingan seorang tokoh yang dekat dengan presiden Jokowi) Ibnu Maksum-Opini Anies Baswedan (IST) Smith Alhadar Direktur Eksekutif Institute for Democracy Education (IDe) Mas Anies yang baik , Dalam gelisah saya menulis surat ini saat banyak orang sedang terlelap dalam bekap mimpi yang merisaukan. Belum juga dikumandangkan adzan , ajakan berserah diri pada Tuhan, sebelum memulai kehidupan yg rumit Seringkali berat. Kalau para Gubernur sebelumnya iri hati pada mas Anies , itu lantaran mereka baru tahu bahwa kota bisa disulap dgn ide2 kreatif. Lebih daripada itu , mas Anies (truncated)",0,7,anies baswedan saya copas,dari,postingan seorang tokoh yang,dari
"Kristen, Tionghoa","Orano Tionghoa yang gak nonton Masterchef Indonesia: OWE DIEM AJA DARITADI! Dalam Sejarah, Tionghoa adalah salah satu etnis di dunia yang paling heterogen. Ada orang Hokkien, Hakka, Tiociu, Kanton, Hinghua, dan lain sebagainya.

Ada yang mendukung Kuomintang, ada yang mendukung Gongchangdang, dan ada yang tradisional banget, juga ada yang modern banget, ada yang Kristen, Buddha, Tao, Konghucu, ateis pun ada.

Termasuk ada yang menonton Masterchef dan ada juga yang tidak tahu Masterchef itu apa sebenarnya, termasuk saya, saya gak ngikut.",0,72,yang tidak tahu masterchef,itu,apa sebenarnya termasuk saya,itu
Jewish,"‎'‎כוד WR/HZ PM srae Netanyahu Perintahkan Pemimpin Arab untuk Diam Jika Negaranya Ingin Aman inilahcom‎'‎ Memasuki hari ke-38 agresi Israel ke Palestina, tampaknya PM Israel Benyamin Netanyahu tak berniat untuk gencatan senjata. Ia pun menolak seruan dari internasional untuk gencatan senjata di Gaza.

Setelah mengadakan pertemuan di Riyadh, Arab Saudi, para pemimpin Arab dan negara Islam dunia sepakat untuk menyerukan Israel melakukan gencatan senjata. 

Merespon hal itu, Netanyahu mengancam para pemimpin negara Arab untuk diam dan tidak ikut campur. Dia mengatakan, pasukan Israel akan terus melanjutkan pertempuran di Gaza.

""Saya katakan kepada pemimpin Arab, jika Anda ingin melindungi kepentingan Anda, maka Anda harus melakukan satu hal: diam!"" tegas Netanyahu dalam konferensi pers bersama Menhan Israel, Yoav Gallant dan pemimpin oposisi Israe, Benny Gantz, dikutip Hindustan Times, Senin (13/11/2023). 

-

Selengkapnya kunjungi website dengan klik link di bio atau download aplikasi di AppStore dan Google Play Store.

#inilahViral #viral #perdanamenteri #PM #Israel #benjaminnetanyahu #netanyahu #palestine #palestina #gaza #arabsaudi #saudiarabia #inilahcom #titiktengah #titikcerah",0,68,gencatan senjata merespon hal,itu,netanyahu mengancam para pemimpin,itu
Jewish,"CNBC INDONESIA McDonald's 5 Cabang McDonald's Dunia yang Bantah Sokong Tentara Israel Sejumlah cabang restoran cepat saji McDonald's di beberapa negara memberikan klarifikasi terkait kiriman makanan dan dukungan terhadap Israel.

Melansir dari Hindustan Times, McDonald's cabang Lebanon, Oman, Uni Emirat Arab (UAE), Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak terlibat dalam pengiriman makanan untuk Israel Defense Forces (IDF) atau Pasukan Pertahanan Israel.

""McDonald's Lebanon menegaskan bahwa pemegang waralaba (franchise) di negara dan wilayah lain tidak mewakili pandangan atau posisi McDonald's Lebanon dengan cara apa pun,"" tulis McDonald's Lebanon dalam pernyataannya, dikutip Rabu (18/10/2023).

""McDonald's Lebanon tidak terlibat apa pun dalam tindakan yang diambil di pasar lain di luar Lebanon. Kami berkomitmen untuk bangsa kita dan rakyatnya dengan penuh rasa hormat dan solidaritas,"" lanjut pernyataan tersebut.

Sementara itu, McDonald's cabang Oman, UAE, Turkiye, dan Kuwait menegaskan bahwa pihaknya tidak ikut campur dalam pemberian makanan kepada IDF dan berada di pihak dukungan kepada Palestina.

Melalui pernyataan resmi, McDonald's Oman menuturkan bahwa pihaknya telah menyumbangkan US$100 ribu atau sekitar Rp1,57 miliar (asumsi kurs Rp15.742/US$) sebagai bantuan kepada masyarakat Gaza, Palestina.

#palestina",0,136,lanjut pernyataan tersebut sementara,itu,mcdonald s cabang oman,itu
Tionghoa,"Biar kadrun sadar kalau yg anti Islam itu bukan orang yg bermata sipit tapi orang yg identik dengan mata biru dan bule, ,,, negara isalm yg sudah hancur oleh sekutu Amerika Syiriah Irak Libya Palestina afganistan Lebanon semua hancur bukan karena China tapi Eropa ,,",1,7,kalau yg anti islam,itu,bukan orang yg bermata,itu
